x,y,z,type,is_movable
-40.74000000000001,-443.45000000000005,0.0,other_tissue,0
511.9000000000001,-491.79999999999995,0.0,other_tissue,0
197.88,-360.20000000000005,0.0,other_tissue,0
527.5999999999999,111.86000000000001,0.0,other_tissue,0
252.70000000000005,119.99000000000001,0.0,CAF,1
-185.89999999999998,-537.9000000000001,0.0,other_tissue,0
462.20000000000005,239.08999999999997,0.0,epithelial_normal,1
445.08000000000004,222.51999999999998,0.0,other_tissue,0
122.86000000000001,452.0,0.0,epithelial_tumor_class1,1
40.17999999999995,-488.79999999999995,0.0,epithelial_normal,1
-423.59000000000003,512.91,0.0,other_tissue,0
-312.05,89.70999999999998,0.0,CAF,1
267.69000000000005,-214.61,0.0,other_tissue,0
-193.60000000000002,465.34000000000003,0.0,CAF,1
328.26,-375.28999999999996,0.0,other_tissue,0
20.289999999999964,456.65999999999997,0.0,other_tissue,0
111.45000000000005,-221.11,0.0,other_tissue,0
151.26,411.48,0.0,epithelial_normal,1
130.52999999999997,180.54000000000002,0.0,epithelial_normal,1
-466.12,-171.52999999999997,0.0,epithelial_tumor_class1,1
-422.69,-335.87,0.0,other_tissue,0
266.57000000000005,266.38,0.0,CAF,1
-11.019999999999982,98.94,0.0,other_tissue,0
-188.10000000000002,55.99000000000001,0.0,other_tissue,0
-188.35000000000002,-299.91999999999996,0.0,other_tissue,0
-129.07999999999998,55.06,0.0,other_tissue,0
277.0,232.24,0.0,other_tissue,0
-368.72,-106.88999999999999,0.0,epithelial_tumor_class1,1
467.5,220.95999999999998,0.0,CAF,1
-259.24,454.9,0.0,epithelial_normal,1
32.940000000000055,502.44,0.0,other_tissue,0
-80.56,51.81999999999999,0.0,CAF,1
270.30999999999995,-478.70000000000005,0.0,epithelial_normal,1
35.200000000000045,23.25,0.0,CD4_Tcell,1
266.5,469.4,0.0,epithelial_normal,1
-111.06,449.73,0.0,CAF,1
290.6,-395.92999999999995,0.0,other_tissue,0
-95.62,-528.5,0.0,other_tissue,0
154.35000000000002,-498.5999999999999,0.0,other_tissue,0
-444.52,-507.4000000000001,0.0,other_tissue,0
391.70000000000005,-87.20000000000005,0.0,other_tissue,0
323.01,324.51,0.0,other_tissue,0
509.9000000000001,492.0,0.0,CD8_Tcell,1
-528.68,-106.13,0.0,epithelial_tumor_class1,1
-185.62,72.64999999999998,0.0,other_tissue,0
364.58000000000004,81.22000000000003,0.0,other_tissue,0
-399.11,31.210000000000036,0.0,other_tissue,0
-514.73,-329.87,0.0,CD8_Tcell,1
-196.51,404.40999999999997,0.0,other_tissue,0
-472.25,-298.54999999999995,0.0,other_tissue,0
496.0999999999999,-424.15,0.0,CAF,1
344.85,346.33000000000004,0.0,epithelial_normal,1
-38.620000000000005,-413.07000000000005,0.0,other_tissue,0
-184.35000000000002,455.2,0.0,other_tissue,0
252.16999999999996,278.85,0.0,other_tissue,0
178.88,-474.29999999999995,0.0,epithelial_normal,1
214.82000000000005,-41.49000000000001,0.0,other_tissue,0
326.21000000000004,242.39999999999998,0.0,other_tissue,0
-188.49,-350.70000000000005,0.0,CAF,1
-524.85,447.31,0.0,CD4_Tcell,1
459.4,481.82,0.0,CAF,1
-17.149999999999977,531.54,0.0,epithelial_normal,1
-199.63,-381.12,0.0,other_tissue,0
198.30999999999995,42.870000000000005,0.0,CAF,1
497.70000000000005,-327.85,0.0,other_tissue,0
-496.65,268.82,0.0,CAF,1
-124.37,-490.29999999999995,0.0,epithelial_normal,1
195.76999999999998,468.73,0.0,other_tissue,0
-306.90999999999997,364.81,0.0,CD4_Tcell,1
-129.25,431.84000000000003,0.0,other_tissue,0
-414.77,286.0,0.0,other_tissue,0
212.25,475.26,0.0,epithelial_tumor_class1,1
402.23,448.82,0.0,CAF,1
463.0,86.68,0.0,other_tissue,0
-496.89,-189.25,0.0,other_tissue,0
49.110000000000014,-0.049999999999954525,0.0,other_tissue,0
-534.51,269.07,0.0,other_tissue,0
343.67999999999995,-251.09000000000003,0.0,other_tissue,0
-467.83,-374.97,0.0,other_tissue,0
255.16999999999996,516.69,0.0,CAF,1
157.36,424.8,0.0,other_tissue,0
427.5,496.21,0.0,other_tissue,0
-295.33000000000004,493.4,0.0,CD4_Tcell,1
478.20000000000005,296.05,0.0,CAF,1
-339.37,478.83,0.0,other_tissue,0
-273.17,56.02999999999997,0.0,other_tissue,0
-240.66000000000003,353.83000000000004,0.0,other_tissue,0
319.76,-168.76,0.0,other_tissue,0
315.12,288.28,0.0,other_tissue,0
-445.85,76.07999999999998,0.0,CAF,1
-59.35000000000002,-7.960000000000036,0.0,other_tissue,0
-404.8,483.18,0.0,other_tissue,0
116.04999999999995,-314.95000000000005,0.0,CD4_Tcell,1
430.98,-413.09000000000003,0.0,other_tissue,0
174.78999999999996,426.54,0.0,other_tissue,0
-417.09000000000003,524.94,0.0,CD8_Tcell,1
-379.03999999999996,-235.24,0.0,other_tissue,0
-540.52,531.76,0.0,CAF,1
-519.79,-431.16999999999996,0.0,CAF,1
-426.35,528.64,0.0,epithelial_normal,1
79.25999999999999,308.21000000000004,0.0,other_tissue,0
-436.72,-104.42999999999995,0.0,CAF,1
404.03999999999996,76.19999999999999,0.0,other_tissue,0
-537.02,-77.26999999999998,0.0,other_tissue,0
-395.84000000000003,428.71,0.0,other_tissue,0
-197.19,100.06,0.0,epithelial_normal,1
-133.89999999999998,-127.92999999999995,0.0,CAF,1
143.57000000000005,63.06999999999999,0.0,CAF,1
288.92999999999995,-329.72,0.0,epithelial_tumor_class1,1
-405.51,-384.1,0.0,other_tissue,0
-29.83000000000004,29.5,0.0,CAF,1
-188.14999999999998,-489.29999999999995,0.0,other_tissue,0
379.13,-249.14,0.0,other_tissue,0
-134.45999999999998,506.02,0.0,epithelial_tumor_class1,1
157.34000000000003,209.32999999999998,0.0,other_tissue,0
-296.33000000000004,72.22000000000003,0.0,other_tissue,0
240.26999999999998,440.8,0.0,epithelial_tumor_class1,1
423.28999999999996,11.879999999999995,0.0,other_tissue,0
-246.63,-383.83000000000004,0.0,other_tissue,0
-389.1,387.41999999999996,0.0,CD4_Tcell,1
-60.589999999999975,12.370000000000005,0.0,other_tissue,0
254.15999999999997,-69.92999999999995,0.0,other_tissue,0
513.0999999999999,513.16,0.0,epithelial_normal,1
-518.88,-483.0,0.0,other_tissue,0
-514.59,434.58,0.0,other_tissue,0
-305.76,293.96,0.0,other_tissue,0
-221.07,360.63,0.0,other_tissue,0
129.08000000000004,478.14,0.0,epithelial_normal,1
235.37,-242.21000000000004,0.0,CAF,1
149.15999999999997,-278.15999999999997,0.0,other_tissue,0
-190.64,-25.0,0.0,other_tissue,0
-367.44,301.25,0.0,other_tissue,0
-243.54000000000002,-353.01,0.0,other_tissue,0
-411.27,71.79000000000002,0.0,other_tissue,0
-159.39999999999998,60.04000000000002,0.0,other_tissue,0
454.29999999999995,161.51,0.0,other_tissue,0
302.16999999999996,335.74,0.0,other_tissue,0
-439.33,-186.99,0.0,other_tissue,0
-436.92,322.81,0.0,CD4_Tcell,1
-449.0,336.4,0.0,other_tissue,0
-57.29000000000002,460.79,0.0,other_tissue,0
517.2,-540.0999999999999,0.0,CD4_Tcell,1
-477.24,-447.87,0.0,other_tissue,0
-171.07999999999998,-175.03999999999996,0.0,other_tissue,0
66.77999999999997,-442.1,0.0,other_tissue,0
-84.67000000000002,436.36,0.0,CD8_Tcell,1
23.519999999999982,383.43,0.0,other_tissue,0
-52.660000000000025,180.83999999999997,0.0,other_tissue,0
-320.26,-430.92999999999995,0.0,other_tissue,0
-403.65999999999997,-259.07000000000005,0.0,other_tissue,0
-44.829999999999984,-3.519999999999982,0.0,CAF,1
-120.63999999999999,409.77,0.0,other_tissue,0
487.0,-196.40999999999997,0.0,other_tissue,0
-485.2,-249.98000000000002,0.0,other_tissue,0
209.63,-196.25,0.0,CAF,1
-429.12,-277.57000000000005,0.0,other_tissue,0
-261.19,473.62,0.0,other_tissue,0
-217.06,306.31,0.0,other_tissue,0
139.47000000000003,149.22000000000003,0.0,epithelial_tumor_class1,1
-429.14,-424.78999999999996,0.0,,1
-149.29000000000002,459.92,0.0,other_tissue,0
-519.65,-355.0,0.0,other_tissue,0
-159.57,115.93,0.0,apCAF,1
405.64,334.58000000000004,0.0,CD4_Tcell,1
421.45000000000005,359.7,0.0,other_tissue,0
244.12,10.889999999999986,0.0,other_tissue,0
-63.0,-17.950000000000045,0.0,other_tissue,0
-451.86,276.5,0.0,other_tissue,0
-496.72,-341.4,0.0,other_tissue,0
-409.1,360.23,0.0,CAF,1
-139.64999999999998,-197.91999999999996,0.0,other_tissue,0
449.25,-67.27999999999997,0.0,other_tissue,0
-22.909999999999968,480.79,0.0,other_tissue,0
-318.72,207.35000000000002,0.0,other_tissue,0
183.08000000000004,-378.07000000000005,0.0,other_tissue,0
-87.82999999999998,-221.75,0.0,other_tissue,0
-316.52,-406.40999999999997,0.0,CAF,1
-279.26,314.56,0.0,epithelial_normal,1
364.15,-233.33000000000004,0.0,other_tissue,0
-82.13,291.27,0.0,other_tissue,0
315.21000000000004,-448.16999999999996,0.0,other_tissue,0
-414.16999999999996,39.20999999999998,0.0,CAF,1
239.59000000000003,-388.07000000000005,0.0,mesenchymal_tumor_class1,1
-35.01999999999998,182.85000000000002,0.0,other_tissue,0
-374.64,334.75,0.0,other_tissue,0
236.84000000000003,164.49,0.0,other_tissue,0
339.59000000000003,379.82,0.0,other_tissue,0
111.77999999999997,-49.40999999999997,0.0,other_tissue,0
423.83000000000004,313.47,0.0,CD8_Tcell,1
278.67999999999995,-350.58000000000004,0.0,other_tissue,0
302.70000000000005,-279.25,0.0,other_tissue,0
-294.53999999999996,-287.03,0.0,other_tissue,0
19.659999999999968,-450.29999999999995,0.0,other_tissue,0
-106.63,-385.01,0.0,epithelial_normal,1
-154.19,-128.99,0.0,other_tissue,0
153.13,-454.20000000000005,0.0,other_tissue,0
-102.67000000000002,-193.41999999999996,0.0,other_tissue,0
-310.97,-366.73,0.0,other_tissue,0
-294.81,536.71,0.0,other_tissue,0
329.85,-400.85,0.0,other_tissue,0
-386.28,-151.76,0.0,epithelial_tumor_class1,1
-391.95,549.9798,0.0,CAF,1
-399.87,-487.0999999999999,0.0,other_tissue,0
-138.58999999999997,70.5,0.0,other_tissue,0
-178.95999999999998,-383.65999999999997,0.0,other_tissue,0
-88.24000000000001,411.03,0.0,other_tissue,0
154.30999999999995,-11.789999999999964,0.0,other_tissue,0
-193.04000000000002,-99.66999999999996,0.0,other_tissue,0
-155.49,402.18,0.0,CD8_Tcell,1
-263.22,405.96000000000004,0.0,epithelial_tumor_class1,1
-522.83,-415.57000000000005,0.0,other_tissue,0
-516.17,-275.28999999999996,0.0,other_tissue,0
151.15999999999997,109.88999999999999,0.0,CAF,1
-118.82999999999998,122.57999999999998,0.0,other_tissue,0
-21.980000000000018,-140.84000000000003,0.0,other_tissue,0
171.11,-169.39,0.0,other_tissue,0
-495.7,73.17000000000002,0.0,apCAF,1
-277.42,-471.6,0.0,other_tissue,0
-92.67000000000002,375.72,0.0,epithelial_normal,1
453.6,138.24,0.0,other_tissue,0
39.0,128.7,0.0,other_tissue,0
-27.110000000000014,-424.29999999999995,0.0,other_tissue,0
267.85,-285.58000000000004,0.0,other_tissue,0
-88.38999999999999,282.65,0.0,other_tissue,0
-478.63,-81.13,0.0,other_tissue,0
-458.56,-334.15,0.0,epithelial_normal,1
-263.72,-279.55999999999995,0.0,other_tissue,0
-152.18,152.44,0.0,other_tissue,0
380.78999999999996,527.71,0.0,other_tissue,0
-186.58999999999997,299.51,0.0,other_tissue,0
-144.79000000000002,-470.0,0.0,other_tissue,0
356.55999999999995,94.13999999999999,0.0,other_tissue,0
