x,y,z,type,is_movable,volume
-192.75,274.49,0.0,other_tissue,0,484.16845720541545
-14.050000000000011,-256.08000000000004,0.0,CD8_Tcell,1,651.8093336862543
-64.06,-246.20000000000005,0.0,CD4_Tcell,1,556.0885755212661
-126.0,177.47000000000003,0.0,epithelial_tumor_class1_class2,1,1848.41244043302
-34.110000000000014,-261.92999999999995,0.0,CD4_Tcell,1,666.2199522528657
-151.88,-170.20000000000005,0.0,epithelial_tumor_class1_class2,1,1542.9945441127354
-431.68,-319.95000000000005,0.0,other_tissue,0,707.9920468504633
-289.78999999999996,382.06,0.0,other_tissue,0,918.5325718683555
254.36,292.14,0.0,CD4_Tcell,1,884.439781588223
281.85,-139.26,0.0,epithelial_tumor_class1,1,3102.5413998302624
-360.3,-313.78999999999996,0.0,other_tissue,0,667.2349123957706
429.73,-132.53999999999996,0.0,CD4_Tcell,1,1012.8677639641737
16.25,-102.03999999999996,0.0,other_tissue,0,859.3712561361484
230.17999999999995,39.85000000000002,0.0,other_tissue,0,588.6207007582756
-104.0,357.4,0.0,other_tissue,0,662.0050913456631
-48.420000000000016,-76.01999999999998,0.0,CD4_Tcell,1,531.9840728177744
19.49000000000001,219.99,0.0,epithelial_tumor_class1_class2,1,885.7772073131476
-340.37,276.15999999999997,0.0,other_tissue,0,934.7106820906171
-22.139999999999986,-133.79999999999995,0.0,CD8_Tcell,1,573.6683360765206
-284.32,-254.22000000000003,0.0,epithelial_tumor_class1,1,826.448308332993
-5.470000000000027,-271.92999999999995,0.0,other_tissue,0,503.58047003892966
432.22,356.51,0.0,epithelial_tumor_class1_class2,1,580.1852276634612
-470.38,383.68,0.0,CD4_Tcell,1,748.4409006797671
-333.15999999999997,-192.15999999999997,0.0,CD8_Tcell,1,954.638665013273
81.87,-132.27999999999997,0.0,CD8_Tcell,1,498.957275111249
-461.45,292.65999999999997,0.0,other_tissue,0,522.3901935127689
-285.98,169.45999999999998,0.0,other_tissue,0,598.7147345112467
