x,y,z,type,volume,cycle entry,custom:GFP,custom:sample,is_movable
-546.3638419101022,109.89056706159,0.0,CAF,,,,,1
120.64185583793072,364.8991589038618,0.0,CAF,,,,,1
173.30894456000703,360.1438003074976,0.0,CAF,,,,,1
-340.0509179705165,-207.44505742968255,0.0,CAF,,,,,1
-253.77796870760616,-183.87718187573472,0.0,CAF,,,,,1
-233.841277019083,-359.5269964728226,0.0,CAF,,,,,1
41.87003708058228,237.93705345030287,0.0,CAF,,,,,1
438.2460884507551,-424.0028940942388,0.0,CAF,,,,,1
-444.5394772542282,135.38844171113317,0.0,CAF,,,,,1
71.56615718549324,-402.7530071447952,0.0,CAF,,,,,1
394.4530161888397,325.1650538120647,0.0,CAF,,,,,1
-134.39658135118032,-310.8790811250791,0.0,CAF,,,,,1
355.9027765216605,-523.5371258026588,0.0,CAF,,,,,1
519.5348647915347,251.97431491362943,0.0,CAF,,,,,1
-221.2365922040338,-494.88559283711663,0.0,CAF,,,,,1
-513.4623315546713,-18.49416659129963,0.0,CAF,,,,,1
263.65080944198235,-516.2747580718096,0.0,CAF,,,,,1
453.57664827710937,428.4001085285339,0.0,CAF,,,,,1
-185.61119652708695,-212.51876639233063,0.0,CAF,,,,,1
216.4056253956768,451.4108709414851,0.0,CAF,,,,,1
239.66509903228723,74.73274848512256,0.0,CAF,,,,,1
514.8590937867415,357.34828615356787,0.0,CAF,,,,,1
414.3001718368454,-22.274577190919786,0.0,CAF,,,,,1
28.6982906755901,-270.7967803201591,0.0,CAF,,,,,1
-416.69376865334186,3.9793795785475368,0.0,CAF,,,,,1
79.9924934430677,-45.43456633806636,0.0,CAF,,,,,1
-460.665912996292,31.148593651080773,0.0,CAF,,,,,1
-379.87455910283086,-449.42118115221126,0.0,CAF,,,,,1
57.300081396400515,-359.93488287962373,0.0,CAF,,,,,1
536.5467124898252,271.85131590847436,0.0,CAF,,,,,1
-440.5501492267343,177.78873112055717,0.0,CAF,,,,,1
336.25458985258194,-260.8582798227366,0.0,CAF,,,,,1
478.94519309035024,450.5652527810437,0.0,CAF,,,,,1
-325.58587320249626,128.57375418287052,0.0,CAF,,,,,1
-498.6391426245818,389.9195080039794,0.0,CAF,,,,,1
-365.94673057791454,-511.3005335986253,0.0,CAF,,,,,1
-247.0428687709144,-200.53088541195615,0.0,CAF,,,,,1
429.2327937053449,281.9191462421994,0.0,CAF,,,,,1
-303.7092339694312,-31.994211811522064,0.0,CAF,,,,,1
-293.12408429049475,141.4868409152573,0.0,CAF,,,,,1
-322.2232974586235,-336.635615447228,0.0,CAF,,,,,1
-382.3019806457448,-379.5631726508094,0.0,CAF,,,,,1
-167.4353803020711,-138.56199692502486,0.0,CAF,,,,,1
479.84055349552307,-76.53341774441526,0.0,CAF,,,,,1
-218.89870670163705,-9.102830785927496,0.0,CAF,,,,,1
95.0743420457627,447.31210997558105,0.0,CAF,,,,,1
-11.75210274034555,123.5497874649543,0.0,CAF,,,,,1
-227.2554038165869,-377.7923487383558,0.0,CAF,,,,,1
467.5044768020258,-394.3764131319525,0.0,CAF,,,,,1
-235.36338970787745,-330.65659763046034,0.0,CAF,,,,,1
-208.55231979741353,-370.9577643122004,0.0,CAF,,,,,1
41.233336348014745,504.91362937505664,0.0,CAF,,,,,1
517.3462060233336,-40.17183684543727,0.0,CAF,,,,,1
-197.2210364474994,-115.83973953151845,0.0,CAF,,,,,1
-62.07135751107904,528.9988242742154,0.0,CAF,,,,,1
-177.60269512526014,-179.53965813511803,0.0,CAF,,,,,1
4.981188387446764,279.42208555666093,0.0,CAF,,,,,1
81.04702903138275,-156.32992674323958,0.0,CAF,,,,,1
457.15808989780226,295.76738717554497,0.0,CAF,,,,,1
-228.74767115854223,-244.66220493804823,0.0,CAF,,,,,1
-49.22790992131689,-526.6211449760333,0.0,CAF,,,,,1
84.3300171836845,-192.27367278647012,0.0,CAF,,,,,1
513.7647644026409,34.31220041602603,0.0,CAF,,,,,1
71.24780681920947,-25.438183955865043,0.0,CAF,,,,,1
162.3159084742697,-28.910192638147805,0.0,CAF,,,,,1
483.91941756353447,308.48150492900436,0.0,CAF,,,,,1
-409.09315365831606,-457.9768472460885,0.0,CAF,,,,,1
350.3316451116939,-32.94926291037348,0.0,CAF,,,,,1
48.15745681468741,-111.7210816677217,0.0,CAF,,,,,1
7.388713032468104,60.715383919688975,0.0,CAF,,,,,1
488.6946730577914,98.3304693859094,0.0,CAF,,,,,1
-217.3666455638962,4.725513249525193,0.0,CAF,,,,,1
383.4500316541556,-296.01609839920405,0.0,CAF,,,,,1
-426.8013927828526,-457.57890928823355,0.0,CAF,,,,,1
-205.82644478610837,-241.33942298996112,0.0,CAF,,,,,1
356.38030207108625,106.816496337162,0.0,CAF,,,,,1
-208.5423713484671,-489.4139459166138,0.0,CAF,,,,,1
375.5907569865243,-406.2449127249707,0.0,CAF,,,,,1
-476.3745138826084,-303.6067649452835,0.0,CAF,,,,,1
-31.9275572035815,-466.2340598715745,0.0,CAF,,,,,1
259.0247806819209,-430.4892828072715,0.0,CAF,,,,,1
529.3838292484398,389.2032196798408,0.0,CAF,,,,,1
378.48575562991766,-306.5813511802478,0.0,CAF,,,,,1
35.1050917970515,-366.66998281631544,0.0,CAF,,,,,1
501.0307497512887,425.246450212535,0.0,CAF,,,,,1
533.1642398480602,374.29049470923394,0.0,CAF,,,,,1
-398.6472822646288,-4.18829700642118,0.0,CAF,,,,,1
382.813330921588,-346.21597178258116,0.0,CAF,,,,,1
104.2866057701002,270.2297187302162,0.0,CAF,,,,,1
69.59636429411216,-326.6672696029665,0.0,CAF,,,,,1
31.444062584787844,-443.39242109071176,0.0,CAF,,,,,1
-535.4981459708782,-533.3860902595641,0.0,CAF,,,,,1
407.4755358596363,202.6101112417473,0.0,CAF,,,,,1
-232.7369991860361,-178.58460703626662,0.0,CAF,,,,,1
327.47010943293833,331.8504115040247,0.0,CAF,,,,,1
-337.13602242923037,-73.41955322420182,0.0,CAF,,,,,1
-281.88233698109804,-213.32459075698648,0.0,CAF,,,,,1
491.380754273311,-385.2536854481324,0.0,CAF,,,,,1
-13.980555304332256,-215.40381658677757,0.0,CAF,,,,,1
-25.152663471104347,143.21787103192548,0.0,CAF,,,,,1
-111.6942208555667,-547.3139187844804,0.0,CAF,,,,,1
320.9140815772812,-218.96536130957764,0.0,CAF,,,,,1
-416.07696481866697,-488.41910102197687,0.0,CAF,,,,,1
431.3418648819751,448.70489282807273,0.0,CAF,,,,,1
-463.52111784389984,-510.70362666184315,0.0,CAF,,,,,1
58.175544903680816,-463.3490096771276,0.0,CAF,,,,,1
-525.1418106177083,4.307678393777792,0.0,CAF,,,,,1
38.129420276747624,-454.09695215700447,0.0,CAF,,,,,1
292.421723794881,456.7432395767388,0.0,CAF,,,,,1
436.1768110699104,317.86289228543,0.0,CAF,,,,,1
177.36791173012557,-440.79587591570936,0.0,CAF,,,,,1
-30.902866962105577,-341.8585511440716,0.0,CAF,,,,,1
-129.76060414217244,-292.5540381658677,0.0,CAF,,,,,1
-261.706882517862,-99.40490187211714,0.0,CAF,,,,,1
