x,y,z,type,is_movable
-424.80000318323704,497.8826499652829,0.0,CAF,1
121.49321672074848,-284.6067607976396,0.0,CAF,1
-260.4653892601561,-291.5800395119302,0.0,CAF,1
-59.48375852759369,-292.55490586571113,0.0,CAF,1
-442.7554498013461,382.1719823409925,0.0,CAF,1
142.7313765709772,-80.71047861958925,0.0,CAF,1
-195.62682911786533,180.2055376387941,0.0,CAF,1
186.1726150093607,385.0468433230608,0.0,CAF,1
-160.5614832293145,-344.4715130124763,0.0,CAF,1
-209.79223409525446,-489.72162591791624,0.0,CAF,1
91.16293597913398,312.81720460057363,0.0,CAF,1
263.5053806654158,246.69540201299958,0.0,CAF,1
109.27754445092148,-51.64354509154788,0.0,CAF,1
95.30114417477569,-67.9078970143226,0.0,CAF,1
405.13953520759685,-59.910013866976556,0.0,CAF,1
125.89006292861791,-298.5931086896403,0.0,CAF,1
-93.36533812941053,-141.0427687796066,0.0,CAF,1
403.22959296345437,-317.9511691432914,0.0,CAF,1
44.77720324769757,-278.4392389675966,0.0,CAF,1
75.89334564185003,155.535450318622,0.0,CAF,1
-30.058710828775702,359.14325163688034,0.0,CAF,1
-401.880696253529,493.1475848183468,0.0,CAF,1
419.9515352155548,-300.61247470818665,0.0,CAF,1
-271.1093382249077,244.26818374440188,0.0,CAF,1
57.39078015172106,366.23590174142976,0.0,CAF,1
71.56613274496499,-269.9937131067797,0.0,CAF,1
114.63930939671695,-268.14345655776674,0.0,CAF,1
111.88381980490749,-139.44120262696634,0.0,CAF,1
436.89232501646336,-159.19716771481387,0.0,CAF,1
55.19235704778646,-292.1470536156599,0.0,CAF,1
-242.39057125178812,-61.59116094645594,0.0,CAF,1
162.6962415917776,-279.18531015671465,0.0,CAF,1
-68.92404597390146,-175.11335308266666,0.0,CAF,1
277.9493188867425,257.78699369122194,0.0,CAF,1
385.5924700527024,-327.14276619322646,0.0,CAF,1
-427.88376409825855,-177.02329532680903,0.0,CAF,1
216.60237190952444,286.31675596309833,0.0,CAF,1
145.38739000423777,292.951815738322,0.0,CAF,1
320.69422421528225,114.82980624033848,0.0,CAF,1
-178.676091701102,-151.28881311016187,0.0,CAF,1
-131.6835544025164,-156.21288295834142,0.0,CAF,1
-468.0024988411028,409.6572449481033,0.0,CAF,1
-460.16377754743525,-170.1196499235029,0.0,CAF,1
-28.327825670021696,-156.8196875254908,0.0,CAF,1
-100.2490883010069,-155.3076499155448,0.0,CAF,1
-449.5198285826836,366.0568446560412,0.0,CAF,1
-59.59318230199773,-151.48776542726006,0.0,CAF,1
104.7613268527931,48.92685120157262,0.0,CAF,1
-57.15601641754523,237.6331239691782,0.0,CAF,1
121.60264049515251,102.82303390346442,0.0,CAF,1
170.44543434275113,87.61312926130995,0.0,CAF,1
287.76761573553665,225.6561944798691,0.0,CAF,1
33.5264497157965,369.0510770283686,0.0,CAF,1
94.87339669301468,-321.4228870766543,0.0,CAF,1
-81.35856579253652,137.85853694445063,0.0,CAF,1
47.88085939442897,411.9352489788772,0.0,CAF,1
-3.76716212425373,-342.1039804390082,0.0,CAF,1
-127.5254509751648,378.35209785270763,0.0,CAF,1
-26.21893110878119,39.85462554189644,0.0,CAF,1
223.77460294091316,393.88032620221907,0.0,CAF,1
-14.958229961025268,-206.76666673298405,0.0,CAF,1
125.20367743462918,-22.865092423298904,0.0,CAF,1
-95.31507083697255,-222.0163618385581,0.0,CAF,1
-89.17739185449426,-298.3145754457029,0.0,CAF,1
102.83148937694114,-122.39098905165395,0.0,CAF,1
-51.28692306314946,132.5564576937844,0.0,CAF,1
462.74617862336925,262.58174453328763,0.0,CAF,1
