x,y,z,type,is_movable
-491.67274124988694,-248.8107081486841,0.0,CAF,1
-71.5198968978928,-374.89735009496246,0.0,CAF,1
397.1415845165957,-64.53558831509451,0.0,CAF,1
54.47720900786828,-480.36085737541833,0.0,CAF,1
-498.05964547345576,-64.23713484670338,0.0,CAF,1
-170.80541738265356,-546.4185583793071,0.0,CAF,1
276.576331735552,-250.104006511712,0.0,CAF,1
111.39228543004424,-465.5376684453286,0.0,CAF,1
-41.11743691778969,-186.15537668445324,0.0,CAF,1
3.501356606674335,300.9107352808177,0.0,CAF,1
-430.67880075969975,-234.29592113593196,0.0,CAF,1
-92.21267070633996,329.4130415121642,0.0,CAF,1
-476.1432124446053,-385.5720358144162,0.0,CAF,1
-514.5541738265352,220.3879895089085,0.0,CAF,1
-35.098625305236624,-214.6377860179072,0.0,CAF,1
239.34923577823997,130.59328931898358,0.0,CAF,1
192.35276295559356,-218.35850592384912,0.0,CAF,1
135.26856290132946,-450.01808808899347,0.0,CAF,1
-165.65212082843453,43.842814506647414,0.0,CAF,1
-60.9645925657955,-214.7273220584246,0.0,CAF,1
-305.97499321696665,31.367459527900905,0.0,CAF,1
-434.5189020529981,280.2279099213167,0.0,CAF,1
433.5827530071447,-138.86045039341582,0.0,CAF,1
459.26964818666875,-471.90467577100486,0.0,CAF,1
-236.09708781767205,-282.56579542371344,0.0,CAF,1
-106.2897259654518,236.15628108890292,0.0,CAF,1
-383.8017093244099,260.52003255856016,0.0,CAF,1
-520.4237587048929,237.91715655241012,0.0,CAF,1
-485.3156823731573,496.3878086280183,0.0,CAF,1
-384.2991317717283,499.53151849507094,0.0,CAF,1
343.4895993488286,-147.61508546622048,0.0,CAF,1
-517.0611829610202,105.8912905851497,0.0,CAF,1
13.201094329383976,426.2213982092792,0.0,CAF,1
304.59116396852664,-295.9763046034186,0.0,CAF,1
-384.8661933616713,140.01447047119473,0.0,CAF,1
141.7350547164691,278.2481685809893,0.0,CAF,1
-0.7466310934250942,-161.09523378855022,0.0,CAF,1
98.68811612553134,-527.5165053812063,0.0,CAF,1
242.09500768743771,-508.4154834041784,0.0,CAF,1
123.40006330831147,67.31120557113138,0.0,CAF,1
-277.87062494347475,-410.4531066292845,0.0,CAF,1
-297.0611829610202,-403.3300171836845,0.0,CAF,1
367.7439178800756,-318.83784028217417,0.0,CAF,1
384.7856109252056,391.9390431400923,0.0,CAF,1
336.53563353531683,434.44876548792627,0.0,CAF,1
-424.9285972686986,447.7796870760603,0.0,CAF,1
25.80577914443336,422.7195441801573,0.0,CAF,1
-413.53762322510624,242.6526182508817,0.0,CAF,1
-82.13489192366836,101.56371529347928,0.0,CAF,1
29.675725784570773,-234.94257031744593,0.0,CAF,1
-437.57307587953335,188.35398390160083,0.0,CAF,1
-548.4077507461337,-129.92674323957675,0.0,CAF,1
-213.464366464683,179.20141087094146,0.0,CAF,1
273.30329203219674,-475.88405534955234,0.0,CAF,1
132.51284254318523,256.5406529800126,0.0,CAF,1
338.4755810798588,155.97178258117037,0.0,CAF,1
-253.18852310753377,-356.7215338699466,0.0,CAF,1
-457.7385818938229,108.37840282174182,0.0,CAF,1
276.24803292032186,-89.86433933254943,0.0,CAF,1
263.00664737270495,-190.42326128244548,0.0,CAF,1
-467.6472370444063,-176.0179072081034,0.0,CAF,1
381.5125712218503,-271.2643574206384,0.0,CAF,1
-361.1888848693136,252.43194356516233,0.0,CAF,1
-321.7930270416931,86.47191824183778,0.0,CAF,1
-450.1379668987972,-155.73301980645738,0.0,CAF,1
-346.335850592385,66.6944017364566,0.0,CAF,1
-531.4565885864158,-429.61381929999095,0.0,CAF,1
546.7165144252507,109.6120104910916,0.0,CAF,1
-338.26765849687985,-256.063127430587,0.0,CAF,1
445.0632630912542,-406.00614995025774,0.0,CAF,1
-109.62245636248537,-18.175816225015865,0.0,CAF,1
-401.0025775526816,237.67839377769735,0.0,CAF,1
-244.03595007687437,-359.3678212896807,0.0,CAF,1
-504.2276838202044,191.6568689517952,0.0,CAF,1
-31.447544541919346,-376.75771004793336,0.0,CAF,1
175.23148231889286,-174.16749570407882,0.0,CAF,1
-442.77611467848425,121.26164420728946,0.0,CAF,1
-482.20181785294386,-266.49905037532784,0.0,CAF,1
373.57370896264786,-75.45898525820752,0.0,CAF,1
-401.6591751831419,505.62991769919495,0.0,CAF,1
-481.8038798950891,236.60396129148955,0.0,CAF,1
254.03314642308032,-59.00425070091342,0.0,CAF,1
397.61911006602145,384.6368816134575,0.0,CAF,1
408.95039341593554,-164.2488921045492,0.0,CAF,1
129.5681016550601,-204.7490277652165,0.0,CAF,1
-455.43054173826533,28.84055349552318,0.0,CAF,1
-36.163109342498046,65.56027855657055,0.0,CAF,1
534.4799222212174,247.9551415392964,0.0,CAF,1
-540.7444605227457,528.3820204395406,0.0,CAF,1
193.0392059328932,-123.24138554761686,0.0,CAF,1
336.0879533327303,221.3032468119744,0.0,CAF,1
-474.9195532242019,-537.7634077959664,0.0,CAF,1
-420.64081577281365,268.5981731030116,0.0,CAF,1
-203.29705164149416,-508.01754544632354,0.0,CAF,1
-513.2907208103463,-356.85086370624936,0.0,CAF,1
-138.73161797956055,-458.6732386723342,0.0,CAF,1
88.33178077236141,-147.19725061047296,0.0,CAF,1
-461.678167676585,406.3046034186487,0.0,CAF,1
-327.51338518585516,249.64637786017897,0.0,CAF,1
-66.82422899520668,54.73636610292135,0.0,CAF,1
-326.5483856380574,223.68092611015652,0.0,CAF,1
255.69453739712375,-113.46206023333627,0.0,CAF,1
65.43045129782024,-179.68888486931354,0.0,CAF,1
-253.96450212535052,267.8918332278196,0.0,CAF,1
166.16844532875086,-531.1974314913629,0.0,CAF,1
-466.94089716921405,517.1203762322511,0.0,CAF,1
-345.1718820656598,484.6187935244641,0.0,CAF,1
500.356742335172,505.9980103102107,0.0,CAF,1
-431.5144704711947,134.70199873383376,0.0,CAF,1
-426.5999366916886,250.04431581803385,0.0,CAF,1
282.2270507370895,-505.9283711675862,0.0,CAF,1
-67.25201229990057,-58.566518947273266,0.0,CAF,1
-491.40413312833505,-532.3912453649272,0.0,CAF,1
514.8814777968706,-428.99701546531617,0.0,CAF,1
238.1454734557292,-47.67296735099933,0.0,CAF,1
-274.6970697295831,490.54806909650006,0.0,CAF,1
-46.678619878809855,-144.53106629284616,0.0,CAF,1
-440.98539386813786,-539.8525820747037,0.0,CAF,1
-494.6174821380121,253.6158089897801,0.0,CAF,1
-390.76562358686806,-41.46513520846514,0.0,CAF,1
352.1447499321696,547.4979650899882,0.0,CAF,1
