x,y,z,type,is_movable
-402.13575239179454,225.15138772796183,0.0,CAF,1
-287.2602180092681,71.79894396953267,0.0,CAF,1
303.6741245186071,79.37337292165574,0.0,CAF,1
-238.2643699969745,72.55242119513662,0.0,CAF,1
-356.0645857157265,229.1963707285721,0.0,CAF,1
-63.080915044075425,64.85902215476028,0.0,CAF,1
-278.2779763461483,-96.9898687397546,0.0,CAF,1
184.2578984344152,162.62269217686207,0.0,CAF,1
11.820669685361679,-98.9033043258276,0.0,CAF,1
-186.5222957808353,-81.63281318106525,0.0,CAF,1
392.9413474046231,73.67272285952123,0.0,CAF,1
-443.13086196905755,-220.29245104021905,0.0,CAF,1
-58.936790303254156,266.59263513617464,0.0,CAF,1
-299.9701891043228,164.3775009785973,0.0,CAF,1
264.2652827847206,227.4217335787946,0.0,CAF,1
-477.1265646874215,-105.31777491748153,0.0,CAF,1
286.8894279008787,104.41657649896325,0.0,CAF,1
450.53278429321335,168.89836433222052,0.0,CAF,1
407.3565564313076,258.43326991680635,0.0,CAF,1
218.37257124103223,-37.30654113271143,0.0,CAF,1
193.041856617113,-31.050697325395106,0.0,CAF,1
-203.19793648433136,186.23825469513065,0.0,CAF,1
-443.05154857688865,-69.71597600769886,0.0,CAF,1
-432.7903784650465,-49.035008999676904,0.0,CAF,1
-398.27913869758527,-241.96483545035136,0.0,CAF,1
-318.9855748767993,-69.68623348563554,0.0,CAF,1
238.48843032985133,-82.69362980132337,0.0,CAF,1
463.718635741281,-167.45981768175844,0.0,CAF,1
-324.74570998306046,-288.22803967720813,0.0,CAF,1
128.62946800200336,-183.7686339464737,0.0,CAF,1
267.9830980426343,-30.297220099791275,0.0,CAF,1
-454.0463675662925,44.27719688694941,0.0,CAF,1
-403.8211619753821,-288.00140165908573,0.0,CAF,1
311.1593259045402,190.28323769574092,0.0,CAF,1
477.2415691060663,278.6185282237732,0.0,CAF,1
-107.00070595756392,-138.13369092733421,0.0,CAF,1
-145.84443977224754,-25.62764413585154,0.0,CAF,1
-412.27795241538337,-104.53455516981438,0.0,CAF,1
280.52452817933045,-136.62673647612647,0.0,CAF,1
242.57307002654613,163.39599775050812,0.0,CAF,1
-440.2954081990219,231.22877640289846,0.0,CAF,1
-483.5608636271176,-46.34826783995783,0.0,CAF,1
-174.5360593893211,259.38503062283223,0.0,CAF,1
-84.92184041256644,-261.0198779189123,0.0,CAF,1
-128.96060141430826,-176.2140333423928,0.0,CAF,1
-418.1174009138133,-218.9044666772645,0.0,CAF,1
-415.65868575657964,103.7424126655282,0.0,CAF,1
-292.6733570247906,36.59371202059418,0.0,CAF,1
-96.76927836778515,-106.85447189075256,0.0,CAF,1
58.863425415497886,51.34600296399611,0.0,CAF,1
-132.87670015264416,-154.0261118831631,0.0,CAF,1
-316.0212368444894,-20.303732686518913,0.0,CAF,1
-267.6797243175886,265.29387833940996,0.0,CAF,1
15.211317200579174,215.74283658193474,0.0,CAF,1
-166.13875399344647,-160.0539296879941,0.0,CAF,1
-229.7480945128466,220.27361410957894,0.0,CAF,1
-303.2815232273714,122.62891417573047,0.0,CAF,1
125.70478666577787,-52.296772252619974,0.0,CAF,1
-195.88127605675697,-82.56474553904894,0.0,CAF,1
2.0651224485958437,31.616796662000127,0.0,CAF,1
418.2918903765849,215.00918770437306,0.0,CAF,1
40.93859878534283,-212.75767878418037,0.0,CAF,1
-126.27386025458918,-101.99652662041191,0.0,CAF,1
299.75802578027117,95.25587970346362,0.0,CAF,1
-273.42994524982873,273.63169869115814,0.0,CAF,1
-421.24036573046095,285.74681934494663,0.0,CAF,1
-52.69086066995891,-130.5394336271689,0.0,CAF,1
-406.5178173091223,-221.95803227576445,0.0,CAF,1
-457.734440302143,233.25126790320348,0.0,CAF,1
-333.09344450882963,124.6315773279934,0.0,CAF,1
326.3775830269342,82.83341965502092,0.0,CAF,1
267.1205649027984,236.0272366291124,0.0,CAF,1
-81.86827481406652,178.36640052237448,0.0,CAF,1
480.3843622707561,-289.51321405556376,0.0,CAF,1
-373.35490520853097,207.28604614193335,0.0,CAF,1
-222.0745238205124,197.85766664786394,0.0,CAF,1
-247.0879848757566,127.47694527205005,0.0,CAF,1
328.5884438336402,217.1407351189103,0.0,CAF,1
5.991135360952796,9.666815379277011,0.0,CAF,1
-496.4314443413142,-223.0585055921069,0.0,CAF,1
-260.99757102736487,-239.92251560200395,0.0,CAF,1
117.1488544855655,-39.93379724830385,0.0,CAF,1
-227.56697622820383,-251.8591811234126,0.0,CAF,1
411.322226039749,4.263590537775599,0.0,CAF,1
-243.0430018751464,158.55788082820965,0.0,CAF,1
-311.5995152310772,-164.82264739214486,0.0,CAF,1
-360.6449341134762,-221.58129366296254,0.0,CAF,1
198.5045665027409,-19.560169634936187,0.0,CAF,1
-78.54702651699688,126.892009004805,0.0,CAF,1
