x,y,z,type,volume,cycle entry,custom:GFP,custom:sample,is_movable
-218.4207802763479,491.1704145218098,0.0,CAF,,,,,1
78.42921520816401,465.4908335591077,0.0,CAF,,,,,1
-151.35584755712097,381.40883229477095,0.0,CAF,,,,,1
-63.35982118667033,-507.7801860381107,0.0,CAF,,,,,1
385.660317890364,74.31680664679857,0.0,CAF,,,,,1
-55.09467172401344,361.72943195159394,0.0,CAF,,,,,1
-472.4747855143142,111.47024293326103,0.0,CAF,,,,,1
440.44673530208615,254.04407116409263,0.0,CAF,,,,,1
-492.41247177819935,-229.30822721936244,0.0,CAF,,,,,1
253.4477287094735,386.47520997019774,0.0,CAF,,,,,1
4.2912218910864794,540.1175833107559,0.0,CAF,,,,,1
-278.5417953580783,468.35184683464286,0.0,CAF,,,,,1
-536.370748667931,-484.9318161293235,0.0,CAF,,,,,1
452.3576898762757,-468.44125349950343,0.0,CAF,,,,,1
-293.4230380204101,419.4662693037118,0.0,CAF,,,,,1
91.06535717511052,230.17249164634688,0.0,CAF,,,,,1
-350.59363316174483,-373.6999909690238,0.0,CAF,,,,,1
-420.1718865709384,336.58629097805465,0.0,CAF,,,,,1
175.06788584846015,-540.8606520364851,0.0,CAF,,,,,1
-211.62587374695204,391.3627743159035,0.0,CAF,,,,,1
-510.2342003070533,-177.5616364128963,0.0,CAF,,,,,1
-488.6375237063127,-543.8408741985008,0.0,CAF,,,,,1
-110.08970468707672,-501.22369728167627,0.0,CAF,,,,,1
-78.25099792287551,-302.3832746319877,0.0,CAF,,,,,1
297.7238959631536,-83.33694572383274,0.0,CAF,,,,,1
-376.5712363406485,22.292061771877457,0.0,CAF,,,,,1
-71.28721213763214,27.21936241307685,0.0,CAF,,,,,1
-481.922089767904,469.6631445859296,0.0,CAF,,,,,1
-255.15698546012828,388.6607062223426,0.0,CAF,,,,,1
-495.7602546735303,467.06041723110275,0.0,CAF,,,,,1
-432.1523796622416,499.6938499051746,0.0,CAF,,,,,1
140.59664950781166,169.9422017520094,0.0,CAF,,,,,1
-281.3531382642464,19.480718865709377,0.0,CAF,,,,,1
-86.75456515849368,-62.942292061771866,0.0,CAF,,,,,1
-165.98873837261812,221.18215479093297,0.0,CAF,,,,,1
-63.6777115506186,326.6422830307956,0.0,CAF,,,,,1
-497.21062945904464,-528.3437189560192,0.0,CAF,,,,,1
-16.480926578163235,-282.18730244739464,0.0,CAF,,,,,1
250.8946717240134,118.85125982118676,0.0,CAF,,,,,1
-310.1321502754448,88.77088413257479,0.0,CAF,,,,,1
-192.4630452451911,461.9245010385622,0.0,CAF,,,,,1
264.67323218639933,264.2761672536801,0.0,CAF,,,,,1
464.2785785243385,219.15560372076231,0.0,CAF,,,,,1
-80.16827418043891,51.13067822631615,0.0,CAF,,,,,1
-110.46719949426534,446.4174117222073,0.0,CAF,,,,,1
492.6900298022216,-421.7014359252235,0.0,CAF,,,,,1
-187.38673349589095,-348.73566332520556,0.0,CAF,,,,,1
456.2319786868961,478.2958547819019,0.0,CAF,,,,,1
196.86324392666836,42.23968210963608,0.0,CAF,,,,,1
-493.5151539781451,266.70008127878623,0.0,CAF,,,,,1
399.4388783527499,445.513410999729,0.0,CAF,,,,,1
253.3483879707396,512.935970378398,0.0,CAF,,,,,1
474.9080375688612,293.75056443601545,0.0,CAF,,,,,1
-443.05005870134573,75.2307414431499,0.0,CAF,,,,,1
-537.0959360606882,527.9066197055902,0.0,CAF,,,,,1
-516.5026009211597,-428.67515578434035,0.0,CAF,,,,,1
-433.98024925494457,-104.08922604533548,0.0,CAF,,,,,1
-133.15662422107837,-127.43429964779192,0.0,CAF,,,,,1
142.48412354375512,62.30651133387505,0.0,CAF,,,,,1
-29.772717420753224,28.95782534091927,0.0,CAF,,,,,1
233.6789217014359,-240.9608958728439,0.0,CAF,,,,,1
-44.67382823083176,-3.8444865890003257,0.0,CAF,,,,,1
208.10861555134113,-195.3038923507631,0.0,CAF,,,,,1
-406.5423372166532,357.50745055540506,0.0,CAF,,,,,1
-314.57268129684826,-404.0783888738373,0.0,CAF,,,,,1
-411.5789126704598,38.60381107197679,0.0,CAF,,,,,1
-389.50540052379665,546.0063036214212,0.0,CAF,,,,,1
150.02408561365473,108.81784520906706,0.0,CAF,,,,,1
70.16406574550706,512.916102230651,0.0,CAF,,,,,1
518.7173033504922,254.073873385713,0.0,CAF,,,,,1
-495.7205183780368,-143.11026821999462,0.0,CAF,,,,,1
240.52349860019865,408.42951323038017,0.0,CAF,,,,,1
-340.08338300370275,249.88169421114424,0.0,CAF,,,,,1
-511.28721213763214,-292.60814594057626,0.0,CAF,,,,,1
-526.0393118396099,-545.6290074957104,0.0,CAF,,,,,1
-327.0995484511876,239.25223516662163,0.0,CAF,,,,,1
-113.67590535536895,-23.34507360245641,0.0,CAF,,,,,1
-154.63409193533823,206.67840693578967,0.0,CAF,,,,,1
-291.95279508714896,-166.80303440801947,0.0,CAF,,,,,1
225.51311297751283,516.363225864716,0.0,CAF,,,,,1
-529.2182154790934,208.66522171046677,0.0,CAF,,,,,1
486.0342003070533,541.1924501038561,0.0,CAF,,,,,1
-241.0307324121738,-422.6451729431952,0.0,CAF,,,,,1
-143.93509437370182,-158.02131310394657,0.0,CAF,,,,,1
384.627174207532,304.4495619976519,0.0,CAF,,,,,1
-245.37192269484345,517.4857762124084,0.0,CAF,,,,,1
172.4254221981396,68.50537343086785,0.0,CAF,,,,,1
-170.65775309310942,-32.385080827237516,0.0,CAF,,,,,1
390.95517926487855,-367.8090851621061,0.0,CAF,,,,,1
-328.20223065113345,-130.6728077305158,0.0,CAF,,,,,1
241.9838074595864,498.06466178993946,0.0,CAF,,,,,1
-502.17766639573745,176.8662512417592,0.0,CAF,,,,,1
-102.1921159577351,535.4863180709835,0.0,CAF,,,,,1
-508.4560010837173,-519.0056895150366,0.0,CAF,,,,,1
-544.5643727986997,208.6751557843404,0.0,CAF,,,,,1
-513.472708389777,544.6505012191817,0.0,CAF,,,,,1
-16.451124356543005,503.14097353923967,0.0,CAF,,,,,1
514.4456515849364,202.23787591438645,0.0,CAF,,,,,1
-379.59119479815774,-324.70513862548546,0.0,CAF,,,,,1
-486.7103133748759,129.55025738282313,0.0,CAF,,,,,1
-483.4618712182787,-517.8136006502305,0.0,CAF,,,,,1
-300.01926307233816,188.916282850176,0.0,CAF,,,,,1
-530.3208976790393,456.32168337397275,0.0,CAF,,,,,1
-491.6872843854421,-440.4271651765556,0.0,CAF,,,,,1
160.38532466359618,491.746590806466,0.0,CAF,,,,,1
537.8900659261266,445.6624221078299,0.0,CAF,,,,,1
266.96800325115146,405.7870495800595,0.0,CAF,,,,,1
-299.2344712363407,229.3479635148559,0.0,CAF,,,,,1
182.80652939582777,433.4534453174389,0.0,CAF,,,,,1
514.3463108462028,378.1901923597941,0.0,CAF,,,,,1
135.91770071344718,-162.50158042084354,0.0,CAF,,,,,1
-471.3025647972547,155.57753093109363,0.0,CAF,,,,,1
-313.37065835816855,418.055630813691,0.0,CAF,,,,,1
199.48583942924245,64.25358981305874,0.0,CAF,,,,,1
-21.94466720852529,-312.53589813058795,0.0,CAF,,,,,1
390.69689334417046,-185.12146663054284,0.0,CAF,,,,,1
-479.4087690779374,-92.30741443150016,0.0,CAF,,,,,1
-505.9824166892442,-193.7144405310214,0.0,CAF,,,,,1
-242.99767903910416,-114.52993768626396,0.0,CAF,,,,,1
-544.1272735482706,-245.41136096812073,0.0,CAF,,,,,1
-44.812905265059214,413.6747042355279,0.0,CAF,,,,,1
-430.63246635961355,-68.3464282488938,0.0,CAF,,,,,1
-239.5406213311659,546.0274631987718,0.0,CAF,,,,,1
218.60893163550975,-135.89813058791665,0.0,CAF,,,,,1
-175.49564706944824,422.3471507269936,0.0,CAF,,,,,1
-451.83178000541864,153.4218369005689,0.0,CAF,,,,,1
-244.5175923417322,-188.43944730425363,0.0,CAF,,,,,1
-156.9785333694573,365.107017068545,0.0,CAF,,,,,1
-485.56789487943655,493.7135374333964,0.0,CAF,,,,,1
485.5374966133839,48.21999458141431,0.0,CAF,,,,,1
-203.41039465366217,529.9729070712542,0.0,CAF,,,,,1
314.5820193262891,434.30777567055,0.0,CAF,,,,,1
538.9828140521992,387.8361780908516,0.0,CAF,,,,,1
-230.58008669737205,-117.7684457689877,0.0,CAF,,,,,1
527.2606068816041,200.3305337306963,0.0,CAF,,,,,1
65.50498509888928,10.967217556217747,0.0,CAF,,,,,1
259.17968933441693,-332.76167253680126,0.0,CAF,,,,,1
-73.4329720942834,5.116048044793615,0.0,CAF,,,,,1
443.7945181974171,9.983744242752664,0.0,CAF,,,,,1
-43.819497877720664,438.609229657726,0.0,CAF,,,,,1
-471.9184773774046,496.9222432945001,0.0,CAF,,,,,1
-99.54965230741442,520.6050754086518,0.0,CAF,,,,,1
-109.19563803847194,-264.2165628104399,0.0,CAF,,,,,1
-352.04400794725916,-485.3291790842592,0.0,CAF,,,,,1
-103.07624853246642,-431.8242572022036,0.0,CAF,,,,,1
-249.534299647792,482.18007766639585,0.0,CAF,,,,,1
-298.02251422378765,-138.40151720400985,0.0,CAF,,,,,1
-92.27791023209612,-325.47006231373615,0.0,CAF,,,,,1
398.534877630272,51.826063397453254,0.0,CAF,,,,,1
182.82639754357444,34.073873385712886,0.0,CAF,,,,,1
