x,y,z,type,volume,cycle entry,custom:GFP,custom:sample,is_movable
444.3119804721614,-292.59122379821235,0.0,CAF,,,,,1
409.42097017275626,167.12168041145958,0.0,CAF,,,,,1
-278.1067851689362,-353.9783401535723,0.0,CAF,,,,,1
400.41010845818914,282.35540149995575,0.0,CAF,,,,,1
376.91431137444965,-325.7237748655574,0.0,CAF,,,,,1
448.68329155750826,328.9098645588999,0.0,CAF,,,,,1
-418.95241529839655,261.84997859051055,0.0,CAF,,,,,1
428.7044129378888,191.1241521891824,0.0,CAF,,,,,1
345.85813307264436,-335.56915960550907,0.0,CAF,,,,,1
452.031318456967,371.33145168260705,0.0,CAF,,,,,1
376.4175714783876,195.34644130571053,0.0,CAF,,,,,1
315.09006391055516,299.2246883702261,0.0,CAF,,,,,1
386.1039994515993,-471.5864779452456,0.0,CAF,,,,,1
396.3765805021643,-375.7852215907003,0.0,CAF,,,,,1
408.6063167432144,147.17260618560374,0.0,CAF,,,,,1
-110.72530979183604,472.9445648210793,0.0,CAF,,,,,1
-478.00485414226426,108.893829795055,0.0,CAF,,,,,1
384.7528669343103,-278.1261580248828,0.0,CAF,,,,,1
339.08260089035673,-327.4325601080112,0.0,CAF,,,,,1
-273.88449605240794,-211.8014471026653,0.0,CAF,,,,,1
394.56844728049816,132.23067011205455,0.0,CAF,,,,,1
-176.24530208243277,297.62518590490606,0.0,CAF,,,,,1
-409.3554005064759,-198.61797026117597,0.0,CAF,,,,,1
-178.00376131449292,313.6599497497921,0.0,CAF,,,,,1
-341.1629475750648,-445.1400458788969,0.0,CAF,,,,,1
-83.92122500032286,-322.45522634946855,0.0,CAF,,,,,1
398.20458331967313,150.0338279869219,0.0,CAF,,,,,1
212.70203653422595,158.67710217840315,0.0,CAF,,,,,1
482.5311480751826,-154.48759789501503,0.0,CAF,,,,,1
361.4557658089957,-335.5393552117454,0.0,CAF,,,,,1
-191.58463007283189,71.85690314466149,0.0,CAF,,,,,1
-413.9452771460901,-468.15897266241666,0.0,CAF,,,,,1
79.50620080412261,-389.7932866596528,0.0,CAF,,,,,1
298.55856016960706,-334.6054842071486,0.0,CAF,,,,,1
138.1811173269831,455.04205896699966,0.0,CAF,,,,,1
322.1040312429526,-342.6129313316703,0.0,CAF,,,,,1
-4.86010314307191,-386.38565097266655,0.0,CAF,,,,,1
32.15695391147892,372.06662672877906,0.0,CAF,,,,,1
-0.7570316015986123,-363.5157461579653,0.0,CAF,,,,,1
232.59150197255417,145.25519018680404,0.0,CAF,,,,,1
266.96590278005465,69.77059558120061,0.0,CAF,,,,,1
321.91527008244896,94.03137210487569,0.0,CAF,,,,,1
439.761843024232,-53.95737772995835,0.0,CAF,,,,,1
181.98364136174305,21.89480439873114,0.0,CAF,,,,,1
317.26578465530724,-329.15128014838626,0.0,CAF,,,,,1
-406.3948307259455,-463.05248653089785,0.0,CAF,,,,,1
450.5212291729382,-59.312233809508314,0.0,CAF,,,,,1
-179.57345938604925,-483.061169544281,0.0,CAF,,,,,1
-480.33953165375624,-114.39075348487876,0.0,CAF,,,,,1
202.0121939709686,100.69762151002952,0.0,CAF,,,,,1
458.18095837021633,-68.33303032199672,0.0,CAF,,,,,1
373.168892558141,90.33562727817332,0.0,CAF,,,,,1
199.05162419043813,34.6212805358432,0.0,CAF,,,,,1
-91.91873732692328,438.7787947699248,0.0,CAF,,,,,1
-183.2493346169091,-76.17158588185748,0.0,CAF,,,,,1
377.0235941515832,109.16206933892865,0.0,CAF,,,,,1
19.947087266271524,-219.99765538769063,0.0,CAF,,,,,1
-183.0108994667993,-375.6958084094091,0.0,CAF,,,,,1
-334.8841552888392,270.41377439862174,0.0,CAF,,,,,1
-193.8199596051115,-196.99859820001336,0.0,CAF,,,,,1
365.0223582627219,99.82335929296028,0.0,CAF,,,,,1
-337.72550749431474,328.57208142957757,0.0,CAF,,,,,1
356.4585624546105,291.5550243750266,0.0,CAF,,,,,1
178.3276357267256,-306.072744577339,0.0,CAF,,,,,1
1.468363132759862,-185.1066450882857,0.0,CAF,,,,,1
-413.1802977061544,-115.84123398138024,0.0,CAF,,,,,1
353.34897070526154,137.31728664773095,0.0,CAF,,,,,1
-334.89409008676046,207.4569599717056,0.0,CAF,,,,,1
-102.07210080243352,135.20117469050615,0.0,CAF,,,,,1
84.72196971277515,-312.61977640743817,0.0,CAF,,,,,1
40.65120613414172,-495.2909057853309,0.0,CAF,,,,,1
226.34251408009243,-69.06820536816872,0.0,CAF,,,,,1
-41.728138228804255,-281.53379371186907,0.0,CAF,,,,,1
203.3633264882577,-22.79191665101945,0.0,CAF,,,,,1
-193.3828284965768,-179.16563593138238,0.0,CAF,,,,,1
93.28576552088656,-328.91284499827646,0.0,CAF,,,,,1
181.3875534864684,-376.9475929474858,0.0,CAF,,,,,1
-306.5004376278483,-12.171617673210733,0.0,CAF,,,,,1
-391.6217862170574,-31.464995236264485,0.0,CAF,,,,,1
-384.1706877761252,10.141938457900778,0.0,CAF,,,,,1
-45.8709489619626,-387.4784787440032,0.0,CAF,,,,,1
196.28975036833276,124.37224495635144,0.0,CAF,,,,,1
-387.33988831300167,-13.71151135100348,0.0,CAF,,,,,1
-20.01066997296732,-340.4769497786031,0.0,CAF,,,,,1
44.09858101281304,-176.70180604691416,0.0,CAF,,,,,1
485.6208702286892,-81.13898484247886,0.0,CAF,,,,,1
-48.10627849424219,-366.6253379073144,0.0,CAF,,,,,1
305.9003758334055,100.72742590379336,0.0,CAF,,,,,1
