x,y,z,ecm
-540,540,0,0.31586464513293805
-520,540,0,3.7381894089211185
-500,540,0,9.349593495934966
-480,540,0,5.660843770599873
-460,540,0,3.5871237090749313
-440,540,0,1.4255108767303901
-420,540,0,1.4062843331136023
-400,540,0,2.3538782685124167
-380,540,0,6.06460118655241
-360,540,0,10.0
-340,540,0,10.0
-320,540,0,7.784003515710839
-300,540,0,7.7180839375961385
-280,540,0,8.945836079982428
-260,540,0,7.7620303230059395
-240,540,0,5.932762030323011
-220,540,0,7.819709953856301
-200,540,0,8.687651065699853
-180,540,0,7.8636563392661
-160,540,0,10.0
-140,540,0,9.618765106569994
-120,540,0,5.902548890353772
-100,540,0,7.564271588661838
-80,540,0,10.0
-60,540,0,9.055702043506928
-40,540,0,8.539332014941778
-20,540,0,8.82773016919359
0,540,0,7.9845088991430515
20,540,0,8.407492858712377
40,540,0,6.572731267853223
60,540,0,8.42122610415294
80,540,0,10.0
100,540,0,8.193254229839601
120,540,0,8.248187211601852
140,540,0,8.522852120413102
160,540,0,10.0
180,540,0,8.945836079982428
200,540,0,6.4161722698308115
220,540,0,8.566798505822902
240,540,0,0.24445176884201295
260,540,0,1.4392441221709527
280,540,0,7.509338606899588
300,540,0,7.014941771039337
320,540,0,2.79608877169853
340,540,0,6.358492638980449
360,540,0,5.550977807075372
380,540,0,8.676664469347402
400,540,0,8.97055592177544
420,540,0,5.523511316194247
440,540,0,9.786310700944856
460,540,0,10.0
480,540,0,10.0
500,540,0,10.0
520,540,0,10.0
540,540,0,7.064381454625362
-540,520,0,0.8706877609316641
-520,520,0,5.408152054493522
-500,520,0,6.517798286090974
-480,520,0,7.396725994286975
-460,520,0,5.130740496594159
-440,520,0,5.298286090969021
-420,520,0,6.166227202812573
-400,520,0,8.305866842452215
-380,520,0,8.951329378158654
-360,520,0,4.658316853438809
-340,520,0,0.3488244341902881
-320,520,0,0.5081300813008134
-300,520,0,8.31136014062844
-280,520,0,7.992748846407389
-260,520,0,5.515271368929909
-240,520,0,4.911008569545158
-220,520,0,5.913535486706223
-200,520,0,6.564491320588886
-180,520,0,6.6084377059986865
-160,520,0,5.743243243243247
-140,520,0,9.063941990771266
-120,520,0,6.9929685783344375
-100,520,0,8.660184574818729
-80,520,0,9.63799165018678
-60,520,0,8.682157767523627
-40,520,0,7.30333992529115
-20,520,0,10.0
0,520,0,6.913315754779175
20,520,0,5.25159305647111
40,520,0,8.033948582729076
60,520,0,5.891562294001322
80,520,0,7.34728631070095
100,520,0,7.086354647330263
