x,y,z,ecm
-540,540,0,3.94750
-520,540,0,4.39250
-500,540,0,4.91500
-480,540,0,4.54250
-460,540,0,4.80500
-440,540,0,0.770000
-420,540,0,2.70000
-400,540,0,5.32500
-380,540,0,5.05500
-360,540,0,7.72750
-340,540,0,8.54250
-320,540,0,5.93000
-300,540,0,5.51750
-280,540,0,5.95500
-260,540,0,5.77750
-240,540,0,5.56250
-220,540,0,5.68750
-200,540,0,5.68500
-180,540,0,5.72000
-160,540,0,4.72750
-140,540,0,0.277500
-120,540,0,0.130000
-100,540,0,4.34500
-80,540,0,9.09250
-60,540,0,8.79750
-40,540,0,5.72250
-20,540,0,7.80250
0,540,0,5.26750
20,540,0,4.82750
40,540,0,5.51500
60,540,0,5.68500
80,540,0,5.93750
100,540,0,4.72250
120,540,0,5.82250
140,540,0,3.48500
160,540,0,3.98750
180,540,0,4.11250
200,540,0,4.57500
220,540,0,3.97250
240,540,0,4.50000
260,540,0,4.48000
280,540,0,6.15750
300,540,0,5.81500
320,540,0,0.237500
340,540,0,4.39500
360,540,0,5.20000
380,540,0,5.63000
400,540,0,5.02000
420,540,0,5.47500
440,540,0,5.36750
460,540,0,5.96750
480,540,0,4.97750
500,540,0,5.22000
520,540,0,4.91500
540,540,0,5.22500
-540,520,0,3.64500
-520,520,0,4.03000
-500,520,0,4.26000
-480,520,0,6.37750
-460,520,0,5.12250
-440,520,0,4.06250
-420,520,0,5.15500
-400,520,0,5.71000
-380,520,0,5.60000
-360,520,0,5.68750
-340,520,0,6.75500
-320,520,0,6.82000
-300,520,0,4.10500
-280,520,0,2.72250
-260,520,0,4.80500
-240,520,0,6.47000
-220,520,0,4.71250
-200,520,0,8.14250
-180,520,0,6.86000
-160,520,0,5.21500
-140,520,0,4.80750
-120,520,0,0.542500
-100,520,0,3.66750
-80,520,0,6.38500
-60,520,0,7.19500
-40,520,0,5.95500
-20,520,0,5.03250
0,520,0,5.54750
20,520,0,6.42250
40,520,0,5.17750
60,520,0,4.44750
80,520,0,3.76500
100,520,0,4.61500
120,520,0,6.06000
140,520,0,5.07250
160,520,0,4.38500
180,520,0,4.93500
200,520,0,4.34000
220,520,0,4.08000
240,520,0,4.19000
260,520,0,5.09250
280,520,0,5.83500
300,520,0,5.58000
320,520,0,6.22750
340,520,0,7.06500
360,520,0,7.49750
380,520,0,6.20500
400,520,0,4.58000
420,520,0,5.74500
440,520,0,6.07750
460,520,0,4.87250
480,520,0,3.21500
500,520,0,5.19750
520,520,0,4.31000
540,520,0,4.42250
-540,500,0,3.57500
-520,500,0,3.31000
-500,500,0,4.11000
-480,500,0,5.04250
-460,500,0,6.21750
-440,500,0,4.13750
-420,500,0,5.37500
-400,500,0,4.86250
-380,500,0,5.18750
-360,500,0,6.41500
-340,500,0,8.06250
-320,500,0,6.94000
-300,500,0,7.60250
-280,500,0,4.50000
-260,500,0,3.00500
-240,500,0,5.56000
-220,500,0,5.74500
-200,500,0,7.25500
-180,500,0,7.59000
-160,500,0,4.49750
-140,500,0,6.92250
-120,500,0,9.39250
-100,500,0,7.06250
-80,500,0,5.50500
-60,500,0,6.34500
-40,500,0,6.60500
-20,500,0,6.18750
0,500,0,4.63250
20,500,0,5.48750
40,500,0,4.46500
60,500,0,4.76750
80,500,0,4.68000
100,500,0,5.63500
120,500,0,5.17750
140,500,0,4.34000
160,500,0,4.84500
180,500,0,4.12000
200,500,0,5.13500
220,500,0,6.63500
240,500,0,5.30250
260,500,0,3.67500
280,500,0,5.45500
300,500,0,4.36000
320,500,0,4.47250
340,500,0,4.40000
360,500,0,5.78750
380,500,0,5.60500
400,500,0,5.55000
420,500,0,4.09250
440,500,0,4.87250
460,500,0,4.32500
480,500,0,3.64000
500,500,0,3.69250
520,500,0,3.51750
540,500,0,5.17250
-540,480,0,3.65250
-520,480,0,4.41250
-500,480,0,4.35250
-480,480,0,5.65250
-460,480,0,4.44750
-440,480,0,3.91500
-420,480,0,4.90500
-400,480,0,4.52750
-380,480,0,6.12750
-360,480,0,5.84000
-340,480,0,7.02000
-320,480,0,7.86250
-300,480,0,8.23000
-280,480,0,5.23250
-260,480,0,5.43000
-240,480,0,5.06000
-220,480,0,5.53250
-200,480,0,6.96000
-180,480,0,7.57750
-160,480,0,6.55000
-140,480,0,5.26750
-120,480,0,6.47000
-100,480,0,5.63750
-80,480,0,6.94000
-60,480,0,7.69500
-40,480,0,9.20250
-20,480,0,10.3225
0,480,0,5.32000
20,480,0,5.70500
40,480,0,5.95500
60,480,0,5.76750
80,480,0,5.24750
100,480,0,4.05000
120,480,0,4.50750
140,480,0,4.94250
160,480,0,4.09750
180,480,0,4.55250
200,480,0,5.49250
220,480,0,4.92500
240,480,0,4.41250
260,480,0,5.12000
280,480,0,5.09250
300,480,0,5.03500
320,480,0,4.28250
340,480,0,4.98500
360,480,0,4.33750
380,480,0,4.16500
400,480,0,4.48500
420,480,0,4.66750
440,480,0,4.78750
460,480,0,5.62500
480,480,0,4.28000
500,480,0,4.24250
520,480,0,3.46500
540,480,0,4.47500
-540,460,0,4.55750
-520,460,0,3.58750
-500,460,0,4.72500
-480,460,0,4.38500
-460,460,0,3.89750
-440,460,0,3.82000
-420,460,0,5.92000
-400,460,0,5.42500
-380,460,0,6.57500
-360,460,0,7.35250
-340,460,0,8.21500
-320,460,0,7.98250
-300,460,0,9.51000
-280,460,0,8.72250
-260,460,0,7.51250
-240,460,0,5.82500
-220,460,0,5.45750
-200,460,0,9.25000
-180,460,0,6.72750
-160,460,0,5.44000
-140,460,0,7.07750
-120,460,0,8.84000
-100,460,0,7.51250
-80,460,0,8.53250
-60,460,0,8.71500
-40,460,0,7.49250
-20,460,0,8.22500
0,460,0,8.79000
20,460,0,6.97500
40,460,0,7.83250
60,460,0,7.98000
80,460,0,6.72750
100,460,0,4.63250
120,460,0,5.23750
140,460,0,4.81000
160,460,0,4.94750
180,460,0,3.82500
200,460,0,7.19500
220,460,0,4.60500
240,460,0,4.97500
260,460,0,5.38500
280,460,0,4.66750
300,460,0,4.16250
320,460,0,6.36750
340,460,0,4.39750
360,460,0,4.96750
380,460,0,4.62750
400,460,0,4.36500
420,460,0,6.76750
440,460,0,6.08500
460,460,0,6.11250
480,460,0,4.95750
500,460,0,5.36000
520,460,0,2.71500
540,460,0,3.36000
-540,440,0,4.74750
-520,440,0,5.15000
-500,440,0,4.10250
-480,440,0,6.22000
-460,440,0,4.30500
-440,440,0,4.18750
-420,440,0,4.99250
-400,440,0,6.53750
-380,440,0,6.89000
-360,440,0,6.06500
-340,440,0,6.52250
-320,440,0,8.21000
-300,440,0,12.2225
-280,440,0,9.11500
-260,440,0,6.43500
-240,440,0,6.17250
-220,440,0,6.23750
-200,440,0,8.04500
-180,440,0,8.77250
-160,440,0,5.70250
-140,440,0,6.76750
-120,440,0,6.20750
-100,440,0,4.35250
-80,440,0,4.89250
-60,440,0,9.75750
-40,440,0,7.83500
-20,440,0,5.78500
0,440,0,6.12250
20,440,0,8.34750
40,440,0,6.65750
60,440,0,5.98750
80,440,0,5.40500
100,440,0,5.13000
120,440,0,3.91750
140,440,0,4.47000
160,440,0,4.25750
180,440,0,6.18000
200,440,0,4.06250
220,440,0,4.62250
240,440,0,5.72750
260,440,0,6.59250
280,440,0,5.95500
300,440,0,4.13250
320,440,0,4.66750
340,440,0,5.61000
360,440,0,3.97000
380,440,0,5.13750
400,440,0,4.95000
420,440,0,4.58750
440,440,0,5.77000
460,440,0,3.73500
480,440,0,3.78500
500,440,0,3.19750
520,440,0,2.88250
540,440,0,2.21000
-540,420,0,4.87250
-520,420,0,5.96250
-500,420,0,4.58750
-480,420,0,4.34250
-460,420,0,4.26500
-440,420,0,4.98750
-420,420,0,5.17250
-400,420,0,6.17750
-380,420,0,6.57750
-360,420,0,6.48750
-340,420,0,6.90000
-320,420,0,8.16750
-300,420,0,7.84500
-280,420,0,7.88750
-260,420,0,5.78500
-240,420,0,7.23500
-220,420,0,8.07250
-200,420,0,7.79500
-180,420,0,8.23250
-160,420,0,7.28000
-140,420,0,6.07000
-120,420,0,6.24750
-100,420,0,8.70000
-80,420,0,6.81750
-60,420,0,8.20500
-40,420,0,6.53750
-20,420,0,9.42750
0,420,0,5.73750
20,420,0,5.12250
40,420,0,4.88250
60,420,0,5.26000
80,420,0,7.36750
100,420,0,6.69250
120,420,0,5.92750
140,420,0,5.87500
160,420,0,6.63500
180,420,0,7.16750
200,420,0,5.24750
220,420,0,6.46000
240,420,0,5.06750
260,420,0,5.81750
280,420,0,4.85000
300,420,0,5.88750
320,420,0,6.12750
340,420,0,4.94750
360,420,0,6.20750
380,420,0,5.38750
400,420,0,5.18250
420,420,0,4.72000
440,420,0,5.57500
460,420,0,3.44750
480,420,0,2.53500
500,420,0,1.87000
520,420,0,1.74750
540,420,0,3.19250
-540,400,0,6.49250
-520,400,0,6.86750
-500,400,0,4.27000
-480,400,0,8.82500
-460,400,0,4.96750
-440,400,0,4.52500
-420,400,0,4.61500
-400,400,0,6.17500
-380,400,0,5.39250
-360,400,0,7.45250
-340,400,0,6.25000
-320,400,0,8.56500
-300,400,0,7.34750
-280,400,0,5.75500
-260,400,0,7.46750
-240,400,0,6.17250
-220,400,0,7.88250
-200,400,0,5.85000
-180,400,0,8.15750
-160,400,0,6.23750
-140,400,0,5.38000
-120,400,0,5.51500
-100,400,0,9.38750
-80,400,0,7.78250
-60,400,0,6.14750
-40,400,0,6.87250
-20,400,0,5.21500
0,400,0,5.03250
20,400,0,4.39500
40,400,0,7.06000
60,400,0,5.41250
80,400,0,4.28000
100,400,0,2.72000
120,400,0,6.12000
140,400,0,5.82250
160,400,0,7.30000
180,400,0,6.45750
200,400,0,5.48000
220,400,0,5.29000
240,400,0,5.87750
260,400,0,5.20250
280,400,0,6.74000
300,400,0,6.87000
320,400,0,8.37000
340,400,0,6.26250
360,400,0,5.91500
380,400,0,6.54500
400,400,0,5.60500
420,400,0,4.59250
440,400,0,3.42000
460,400,0,2.76250
480,400,0,1.56500
500,400,0,1.66500
520,400,0,3.44250
540,400,0,2.87000
-540,380,0,4.71750
-520,380,0,4.66000
-500,380,0,5.07750
-480,380,0,8.49250
-460,380,0,6.26000
-440,380,0,4.62750
-420,380,0,4.33750
-400,380,0,5.47500
-380,380,0,8.17500
-360,380,0,6.13000
-340,380,0,6.77250
-320,380,0,7.25000
-300,380,0,7.79750
-280,380,0,6.20500
-260,380,0,7.47500
-240,380,0,5.25000
-220,380,0,5.68750
-200,380,0,9.01000
-180,380,0,7.12500
-160,380,0,4.76500
-140,380,0,7.06250
-120,380,0,5.90250
-100,380,0,9.26000
-80,380,0,7.44250
-60,380,0,6.17750
-40,380,0,7.33500
-20,380,0,6.56750
0,380,0,7.23750
20,380,0,6.91000
40,380,0,6.62750
