x,y,z,ecm
-540,540,0,6.584678452472458
-520,540,0,4.936373729609702
-500,540,0,4.966265266034674
-480,540,0,4.287300367238876
-460,540,0,4.411136732428047
-440,540,0,6.085062772226493
-420,540,0,5.034588777863181
-400,540,0,5.299342386198651
-380,540,0,6.772568110000854
-360,540,0,7.344777521564608
-340,540,0,8.467845247245707
-320,540,0,7.062943035272013
-300,540,0,10.0
-280,540,0,8.997352463916645
-260,540,0,8.685626441199078
-240,540,0,10.0
-220,540,0,10.0
-200,540,0,10.0
-180,540,0,7.071483474250576
-160,540,0,6.83662140234008
-140,540,0,0.4739943633102742
-120,540,0,1.9130583311982239
-100,540,0,4.9918865829703645
-80,540,0,6.161926723033564
-60,540,0,9.842855922794433
-40,540,0,9.915449654112221
-20,540,0,6.947647109061405
0,540,0,9.996583824408575
20,540,0,10.0
40,540,0,10.0
60,540,0,10.0
80,540,0,10.0
100,540,0,10.0
120,540,0,10.0
140,540,0,3.510120420189598
160,540,0,5.213937996413016
180,540,0,7.605260910410795
200,540,0,9.484157485694766
220,540,0,10.0
240,540,0,9.723289777094543
260,540,0,10.0
280,540,0,10.0
300,540,0,10.0
320,540,0,10.0
340,540,0,10.0
360,540,0,9.125459048595099
380,540,0,9.142539926552226
400,540,0,7.865744299256983
420,540,0,10.0
440,540,0,9.47134682722692
460,540,0,6.2772226492441705
480,540,0,6.191818259458536
500,540,0,6.563327355026049
520,540,0,5.803228285933897
540,540,0,5.7818771884874876
-540,520,0,6.123494747630028
-520,520,0,4.799726705952686
-500,520,0,4.423947390895892
-480,520,0,4.513622000170809
-460,520,0,3.4716884447860625
-440,520,0,4.586215731488599
-420,520,0,5.500042702194893
-400,520,0,4.983346143991802
-380,520,0,5.935605090101631
-360,520,0,6.089332991715775
-340,520,0,8.830813903834658
-320,520,0,6.110684089162184
-300,520,0,7.703475958664275
-280,520,0,7.699205739174994
-260,520,0,8.480655905713553
-240,520,0,10.0
-220,520,0,10.0
