x,y,z,ecm
-7.900000000000000000e+02,-7.900000000000000000e+02,0.000000000000000000e+00,5.386582512650306409e-01
-7.700000000000000000e+02,-7.900000000000000000e+02,0.000000000000000000e+00,2.589912400021763705e+00
-7.500000000000000000e+02,-7.900000000000000000e+02,0.000000000000000000e+00,3.471353174819086895e+00
-7.300000000000000000e+02,-7.900000000000000000e+02,0.000000000000000000e+00,1.849937428586974075e+00
-7.100000000000000000e+02,-7.900000000000000000e+02,0.000000000000000000e+00,1.904347352957179496e+00
-6.900000000000000000e+02,-7.900000000000000000e+02,0.000000000000000000e+00,4.788073344578050450e-01
-6.700000000000000000e+02,-7.900000000000000000e+02,0.000000000000000000e+00,1.686707655476358703e+00
-6.500000000000000000e+02,-7.900000000000000000e+02,0.000000000000000000e+00,2.557266445399640986e+00
-6.300000000000000000e+02,-7.900000000000000000e+02,0.000000000000000000e+00,1.164372381522389643e+00
-6.100000000000000000e+02,-7.900000000000000000e+02,0.000000000000000000e+00,1.844496436149953622e+00
-5.900000000000000000e+02,-7.900000000000000000e+02,0.000000000000000000e+00,1.382012078999999893e+00
-5.700000000000000000e+02,-7.900000000000000000e+02,0.000000000000000000e+00,3.204744545405081801e+00
-5.500000000000000000e+02,-7.900000000000000000e+02,0.000000000000000000e+00,1.300397192447902306e+00
-5.300000000000000000e+02,-7.900000000000000000e+02,0.000000000000000000e+00,8.542358126122204798e-01
-5.100000000000000000e+02,-7.900000000000000000e+02,0.000000000000000000e+00,3.427825235322922715e-01
-4.900000000000000000e+02,-7.900000000000000000e+02,0.000000000000000000e+00,2.176397000000000054e-02
-4.700000000000000000e+02,-7.900000000000000000e+02,0.000000000000000000e+00,2.883725991620871287e-01
-4.500000000000000000e+02,-7.900000000000000000e+02,0.000000000000000000e+00,3.264595462212307453e-01
-4.300000000000000000e+02,-7.900000000000000000e+02,0.000000000000000000e+00,5.277762663909896235e-01
-4.100000000000000000e+02,-7.900000000000000000e+02,0.000000000000000000e+00,7.780619184939332467e-01
-3.900000000000000000e+02,-7.900000000000000000e+02,0.000000000000000000e+00,1.028347570596876759e+00
-3.700000000000000000e+02,-7.900000000000000000e+02,0.000000000000000000e+00,1.599651776484030785e+00
-3.500000000000000000e+02,-7.900000000000000000e+02,0.000000000000000000e+00,6.093911529462974208e-01
