x,y,z,ecm
-540,-540,0,3.86500
-520,-540,0,4.02250
-500,-540,0,4.13250
-480,-540,0,3.80000
-460,-540,0,2.16000
-440,-540,0,3.05000
-420,-540,0,2.66000
-400,-540,0,2.86250
-380,-540,0,2.09250
-360,-540,0,2.09250
-340,-540,0,3.11000
-320,-540,0,1.61250
-300,-540,0,1.68500
-280,-540,0,3.07000
-260,-540,0,2.40250
-240,-540,0,2.48000
-220,-540,0,1.93250
-200,-540,0,3.16750
-180,-540,0,3.42250
-160,-540,0,3.07500
-140,-540,0,2.99000
-120,-540,0,1.91000
-100,-540,0,1.71000
-80,-540,0,1.71000
-60,-540,0,2.28250
-40,-540,0,1.67250
-20,-540,0,1.05000
0,-540,0,0.940000
20,-540,0,0.572500
40,-540,0,1.67500
60,-540,0,2.83750
80,-540,0,1.00750
100,-540,0,1.28250
120,-540,0,1.14750
140,-540,0,1.17750
160,-540,0,0.817500
180,-540,0,0.925000
200,-540,0,0.995000
220,-540,0,0.627500
240,-540,0,0.492500
260,-540,0,0.540000
280,-540,0,1.41500
300,-540,0,1.16000
320,-540,0,1.87750
340,-540,0,0.922500
360,-540,0,0.945000
380,-540,0,1.25250
400,-540,0,0.870000
420,-540,0,2.28750
440,-540,0,1.49500
460,-540,0,1.84500
480,-540,0,1.36000
500,-540,0,1.73250
520,-540,0,0.845000
540,-540,0,1.24750
-540,-520,0,3.30500
-520,-520,0,3.51250
-500,-520,0,4.07000
-480,-520,0,3.87750
-460,-520,0,2.56250
-440,-520,0,2.27000
-420,-520,0,2.30750
-400,-520,0,2.44250
-380,-520,0,2.85750
-360,-520,0,2.81250
-340,-520,0,3.85000
-320,-520,0,3.71750
-300,-520,0,3.62250
-280,-520,0,3.81250
-260,-520,0,2.65500
-240,-520,0,2.98500
-220,-520,0,3.73000
-200,-520,0,2.71250
-180,-520,0,1.36250
-160,-520,0,2.80500
-140,-520,0,1.23750
-120,-520,0,2.30000
-100,-520,0,2.23500
-80,-520,0,1.54000
-60,-520,0,1.36500
-40,-520,0,1.22500
-20,-520,0,1.62000
0,-520,0,0.922500
20,-520,0,1.41000
40,-520,0,2.71500
60,-520,0,2.86250
80,-520,0,1.02250
100,-520,0,2.29500
120,-520,0,1.60250
140,-520,0,1.38250
160,-520,0,0.877500
180,-520,0,1.16000
200,-520,0,0.590000
220,-520,0,0.735000
240,-520,0,0.697500
260,-520,0,0.697500
280,-520,0,0.957500
300,-520,0,1.23000
320,-520,0,0.947500
340,-520,0,0.705000
360,-520,0,0.937500
380,-520,0,2.34250
400,-520,0,0.992500
420,-520,0,1.08750
440,-520,0,2.40500
460,-520,0,1.02500
480,-520,0,1.48250
500,-520,0,1.54000
520,-520,0,1.06000
540,-520,0,0.792500
-540,-500,0,3.49750
-520,-500,0,3.49500
-500,-500,0,3.37000
-480,-500,0,3.80000
-460,-500,0,3.16500
-440,-500,0,2.68750
-420,-500,0,2.30250
-400,-500,0,3.65750
-380,-500,0,3.29500
-360,-500,0,3.17500
-340,-500,0,3.17500
-320,-500,0,3.29000
-300,-500,0,4.53250
-280,-500,0,2.60000
-260,-500,0,3.52500
-240,-500,0,1.90250
-220,-500,0,1.97500
-200,-500,0,1.70250
-180,-500,0,2.07250
-160,-500,0,1.65250
-140,-500,0,1.21500
-120,-500,0,1.54750
-100,-500,0,1.16000
-80,-500,0,1.33750
-60,-500,0,1.91250
-40,-500,0,0.890000
-20,-500,0,1.34250
0,-500,0,2.31000
20,-500,0,1.35750
40,-500,0,2.78000
60,-500,0,1.30750
80,-500,0,1.68500
100,-500,0,2.25500
120,-500,0,1.55750
140,-500,0,1.88750
160,-500,0,1.29250
180,-500,0,1.09500
200,-500,0,1.16000
220,-500,0,1.89750
240,-500,0,1.07250
260,-500,0,0.735000
280,-500,0,1.13250
300,-500,0,0.467500
320,-500,0,0.820000
