x,y,z,ecm
-540,-540,0,0.00250000
-520,-540,0,0
-500,-540,0,0.00250000
-480,-540,0,0.00250000
-460,-540,0,0
-440,-540,0,0.00500000
-420,-540,0,0.00500000
-400,-540,0,0.00750000
-380,-540,0,0.00250000
-360,-540,0,0.00250000
-340,-540,0,0
-320,-540,0,0.00500000
-300,-540,0,0
-280,-540,0,0.00500000
-260,-540,0,0.00500000
-240,-540,0,0
-220,-540,0,0
-200,-540,0,0
-180,-540,0,0
-160,-540,0,0.00250000
-140,-540,0,0.00500000
-120,-540,0,0.00500000
-100,-540,0,0
-80,-540,0,0
-60,-540,0,0.0100000
-40,-540,0,0
-20,-540,0,0.00250000
0,-540,0,0.00500000
20,-540,0,0.00250000
40,-540,0,0.00250000
60,-540,0,0.00500000
80,-540,0,0.00500000
100,-540,0,0.00250000
120,-540,0,0.00250000
140,-540,0,0.00500000
160,-540,0,0.00250000
180,-540,0,0.00500000
200,-540,0,0.00250000
220,-540,0,0
240,-540,0,0.00250000
260,-540,0,0.00500000
280,-540,0,0
300,-540,0,0.00250000
320,-540,0,0.00250000
340,-540,0,0.00500000
360,-540,0,0.00250000
380,-540,0,0
400,-540,0,0.00500000
420,-540,0,0
440,-540,0,0
460,-540,0,0.0225000
480,-540,0,0.00500000
500,-540,0,0.0100000
520,-540,0,0
540,-540,0,0.00500000
-540,-520,0,0.00250000
-520,-520,0,0.0100000
-500,-520,0,0.00250000
-480,-520,0,0.00500000
-460,-520,0,0
-440,-520,0,0
-420,-520,0,0.00500000
-400,-520,0,0.00250000
-380,-520,0,0.00250000
-360,-520,0,0.00500000
-340,-520,0,0
-320,-520,0,0.00250000
-300,-520,0,0
-280,-520,0,0
-260,-520,0,0
-240,-520,0,0
-220,-520,0,0.00250000
-200,-520,0,0.00500000
-180,-520,0,0.00250000
-160,-520,0,0
-140,-520,0,0
-120,-520,0,0
-100,-520,0,0
-80,-520,0,0.00500000
-60,-520,0,0.00250000
-40,-520,0,0.00250000
-20,-520,0,0
0,-520,0,0
20,-520,0,0.00250000
40,-520,0,0
60,-520,0,0.00500000
80,-520,0,0.00250000
100,-520,0,0.00250000
120,-520,0,0.00250000
140,-520,0,0.00250000
160,-520,0,0.00500000
180,-520,0,0.00250000
200,-520,0,0
220,-520,0,0.00250000
240,-520,0,0
260,-520,0,0
280,-520,0,0
300,-520,0,0.00250000
320,-520,0,0.00250000
340,-520,0,0.00250000
360,-520,0,0.00250000
380,-520,0,0.00250000
400,-520,0,0.00500000
420,-520,0,0
440,-520,0,0.00500000
460,-520,0,0.00250000
480,-520,0,0.00500000
500,-520,0,0
520,-520,0,0.00250000
540,-520,0,0.00250000
-540,-500,0,0
-520,-500,0,0
-500,-500,0,0.00500000
-480,-500,0,0.00250000
-460,-500,0,0.00250000
-440,-500,0,0
-420,-500,0,0.00500000
-400,-500,0,0.00250000
-380,-500,0,0
-360,-500,0,0
-340,-500,0,0
-320,-500,0,0.00500000
-300,-500,0,0
-280,-500,0,0.00250000
-260,-500,0,0.00500000
-240,-500,0,0.0125000
-220,-500,0,0
-200,-500,0,0.00250000
-180,-500,0,0.00250000
-160,-500,0,0
-140,-500,0,0
-120,-500,0,0
-100,-500,0,0.00250000
-80,-500,0,0
-60,-500,0,0.00250000
-40,-500,0,0.0150000
-20,-500,0,0
0,-500,0,0
20,-500,0,0.00250000
40,-500,0,0
60,-500,0,0
80,-500,0,0.00250000
100,-500,0,0.0100000
120,-500,0,0
140,-500,0,0.00500000
