x,y,z,ecm
-490,-490,0,2.37500
-470,-490,0,2.31500
-450,-490,0,2.06250
-430,-490,0,1.52500
-410,-490,0,1.33250
-390,-490,0,2.74000
-370,-490,0,2.02750
-350,-490,0,2.71750
-330,-490,0,2.82500
-310,-490,0,2.84750
-290,-490,0,3.08750
-270,-490,0,2.21750
-250,-490,0,1.24000
-230,-490,0,1.53000
-210,-490,0,3.37750
-190,-490,0,2.96500
-170,-490,0,3.91750
-150,-490,0,2.38500
-130,-490,0,1.31500
-110,-490,0,1.28000
-90,-490,0,1.70500
-70,-490,0,1.01250
-50,-490,0,1.57750
-30,-490,0,1.97250
-10,-490,0,1.47500
10,-490,0,1.75750
30,-490,0,2.14000
50,-490,0,1.48500
70,-490,0,1.96000
90,-490,0,2.76250
110,-490,0,3.07500
130,-490,0,2.42500
150,-490,0,3.14000
170,-490,0,4.19500
190,-490,0,2.53500
210,-490,0,3.02250
230,-490,0,1.99500
250,-490,0,2.09750
270,-490,0,1.45250
290,-490,0,0.847500
310,-490,0,1.38000
330,-490,0,2.39250
350,-490,0,1.91500
370,-490,0,1.35500
390,-490,0,2.12250
410,-490,0,2.13500
430,-490,0,1.23250
450,-490,0,1.75750
470,-490,0,2.14750
490,-490,0,2.65500
-490,-470,0,1.71250
-470,-470,0,2.34750
-450,-470,0,1.80000
-430,-470,0,1.80500
-410,-470,0,1.36000
-390,-470,0,2.17500
-370,-470,0,3.05750
-350,-470,0,2.68000
-330,-470,0,4.86000
-310,-470,0,3.58250
-290,-470,0,1.52000
-270,-470,0,1.34250
-250,-470,0,1.46750
-230,-470,0,0.925000
-210,-470,0,2.24750
-190,-470,0,4.30000
-170,-470,0,3.11500
-150,-470,0,2.73500
-130,-470,0,1.90000
-110,-470,0,2.76500
-90,-470,0,0.837500
-70,-470,0,1.61750
-50,-470,0,1.96500
-30,-470,0,2.45000
-10,-470,0,2.13000
10,-470,0,2.10000
30,-470,0,2.55750
50,-470,0,4.33000
70,-470,0,2.66500
90,-470,0,5.00500
110,-470,0,4.42750
130,-470,0,2.89750
150,-470,0,2.88750
170,-470,0,3.14250
190,-470,0,2.69750
210,-470,0,3.25000
230,-470,0,2.51000
250,-470,0,2.62250
270,-470,0,1.56750
290,-470,0,1.71750
310,-470,0,1.40000
330,-470,0,1.73250
350,-470,0,1.76250
370,-470,0,1.26250
390,-470,0,1.27250
410,-470,0,1.59000
430,-470,0,1.67000
450,-470,0,1.27500
470,-470,0,1.79250
490,-470,0,2.09750
-490,-450,0,1.18750
